"nom","id_escalier","type_esc","nb_marche","rampe","etage","etage","transport","compatibilite_pmr","localisation"
"Saint-Maur - Créteil",1832725,"EF",5,"NON",2,,,,"POINT (1661285.3908651127 8178588.316425737)"
"Saint-Maur - Créteil",1832723,"EF",,"OUI",2,,,,"POINT (1661188.6034462298 8178645.0767823085)"
"Saint-Maur - Créteil",1832728,"EF",,"NON",2,,,,"POINT (1661388.7048318456 8178540.952131962)"
"Saint-Maur - Créteil",1832734,"EF",22,"OUI",1,,,,"POINT (1661234.5586012723 8178620.389556034)"
"Saint-Maur - Créteil",1832736,"EF",0,"OUI",1,,,,"POINT (1661237.3618000064 8178618.648300948)"
"Saint-Maur - Créteil",1832733,"EF",22,"OUI",2,,,,"POINT (1661223.4221775804 8178627.306977216)"
"Cour Saint-Émilion",1415624,"EF",16,"OUI",-2,,,,"POINT (1654862.0075684797 8181625.887900497)"
"Cour Saint-Émilion",1415605,"EF",0,"OUI",-2,,,,"POINT (1654864.7847775833 8181630.535096441)"
"Cour Saint-Émilion",1415627,"EF",16,"OUI",-2,,,,"POINT (1654864.035601805 8181598.469960069)"
"Cour Saint-Émilion",1415628,"EF",0,"NON",-2,,,,"POINT (1654876.8113244309 8181623.3422209)"
"Cour Saint-Émilion",1415614,"EF",16,"NON",-2,,,,"POINT (1654874.032096028 8181618.697840626)"
"Cour Saint-Émilion",1415603,"EF",16,"OUI",-2,,,,"POINT (1654896.8238630327 8181683.714114545)"
"Cour Saint-Émilion",1415601,"EF",0,"OUI",-2,,,,"POINT (1654899.5282802037 8181688.235158803)"
"Cour Saint-Émilion",1415633,"EF",0,"OUI",-2,,,,"POINT (1654911.2023983567 8181681.230406955)"
"Cour Saint-Émilion",1415626,"EF",16,"OUI",-2,,,,"POINT (1654908.270724392 8181676.368784489)"
"Cour Saint-Émilion",1415613,"EF",0,"OUI",-2,,,,"POINT (1654909.5731736626 8181678.458850739)"
"Cour Saint-Émilion",1415621,"EF",0,"NON",-2,,,,"POINT (1654916.6644110125 8181716.918615187)"
"Cour Saint-Émilion",1415619,"EF",0,"OUI",-2,,,,"POINT (1654926.7676078158 8181686.434765051)"
"Cour Saint-Émilion",1415631,"EM",0,"NON",-2,,,,"POINT (1654890.1440857213 8181670.94554719)"
"Cour Saint-Émilion",1415609,"EM",0,"NON",-2,,,,"POINT (1654900.1878276456 8181664.840298715)"
"Cour Saint-Émilion",1415596,"EF",0,"NON",-2,,,,"POINT (1654915.681796051 8181718.948222112)"
"Cour Saint-Émilion",1415587,"EF",,"NON",-2,,,,"POINT (1654860.81894639 8181603.549038068)"
"Cour Saint-Émilion",1415586,"EM",,"NON",-2,,,,"POINT (1654886.7794885016 8181666.998171036)"
"Cour Saint-Émilion",1415585,"EM",,"NON",-2,,,,"POINT (1654898.5400000068 8181659.9650509395)"
"Cour Saint-Émilion",1415612,"EF",12,"OUI",-1,,,,"POINT (1654935.8287686831 8181684.792511254)"
"Cour Saint-Émilion",1415592,"EF",18,"OUI",-1,,,,"POINT (1654928.3804246513 8181684.495881641)"
"Cour Saint-Émilion",1415591,"EM",0,"NON",-3,,,,"POINT (1654889.4631135275 8181671.622032536)"
"Cour Saint-Émilion",1415611,"EM",0,"NON",-3,,,,"POINT (1654901.3438341538 8181664.517000652)"
"Cour Saint-Émilion",1415625,"EF",0,"OUI",-3,,,,"POINT (1654866.0490754747 8181632.6507468335)"
"Cour Saint-Émilion",1415623,"EF",5,"NON",-3,,,,"POINT (1654916.6989377749 8181713.048845062)"
"Cour Saint-Émilion",1415615,"EM",0,"NON",-3,,,,"POINT (1654884.312492999 8181662.853397473)"
"Cour Saint-Émilion",1415600,"EF",0,"OUI",-3,,,,"POINT (1654900.8038092142 8181690.368995433)"
"Cour Saint-Émilion",1415599,"EF",0,"NON",-3,,,,"POINT (1654856.2049353516 8181610.019677227)"
"Cour Saint-Émilion",1415617,"EM",0,"NON",-3,,,,"POINT (1654896.055821898 8181655.830605171)"
"Cour Saint-Émilion",1415602,"EF",0,"OUI",-3,,,,"POINT (1654870.848353366 8181616.547471026)"
"Cour Saint-Émilion",1415598,"EF",0,"NON",-3,,,,"POINT (1654923.6768065959 8181708.438530265)"
"Cour Saint-Émilion",1415634,"EF",0,"OUI",-3,,,,"POINT (1654912.4666000095 8181683.34730094)"
"Cour Saint-Émilion",1415588,"EF",,"NON",-3,,,,"POINT (1654924.1075025524 8181708.049824414)"
"Cour Saint-Émilion",1415620,"EM",0,"NON",0,,,,"POINT (1654926.4912500079 8181678.77260094)"
"Cour Saint-Émilion",1415618,"EM",0,"NON",0,,,,"POINT (1654925.1802500072 8181677.68155094)"
"Cour Saint-Émilion",1415610,"EF",16,"OUI",0,,,,"POINT (1654925.491156331 8181682.789513106)"
"Cour Saint-Émilion",1415583,"EM",,"NON",0,,,,"POINT (1654920.709750899 8181685.641834876)"
"Cour Saint-Émilion",1415630,"EF",16,"OUI",0,,,,"POINT (1654930.2368891155 8181677.08472177)"
"Cour Saint-Émilion",1415584,"EM",,"NON",0,,,,"POINT (1654919.2892717908 8181684.711455697)"
"Cour Saint-Émilion",1415622,"EF",23,"OUI",0,,,,"POINT (1654890.6029185706 8181615.481187963)"
"Cour Saint-Émilion",1415590,"EM",,"NON",0,,,,"POINT (1654895.1406523648 8181624.985271431)"
"Cour Saint-Émilion",1415589,"EM",,"NON",0,,,,"POINT (1654896.4602836967 8181625.7975864895)"
"Cour Saint-Émilion",1415606,"EM",0,"NON",0,,,,"POINT (1654890.4471759251 8181619.078896804)"
"Cour Saint-Émilion",1415604,"EF",23,"OUI",0,,,,"POINT (1654893.0627548515 8181618.226844421)"
"Cour Saint-Émilion",1415593,"EF",21,"NON",0,,,,"POINT (1654932.2708964783 8181689.064472609)"
"Villejuif Léo Lagrange",1872061,"EF",19,"NON",0,,,,"POINT (1653535.3060277237 8176598.529257587)"
"Villejuif Léo Lagrange",1872070,"EF",15,"OUI",-1,,,,"POINT (1653558.9525080163 8176645.221464354)"
"Villejuif Léo Lagrange",1872063,"EF",8,"NON",-1,,,,"POINT (1653558.4774920305 8176636.055822554)"
"Villejuif Léo Lagrange",1872047,"EF",14,"OUI",-1,,,,"POINT (1653557.2188504522 8176640.054073957)"
"Croix de Chavaux",100031263,"EF",18,"OUI",0,,,,"POINT (1658432.2722030124 8184327.043374267)"
"Villejuif Léo Lagrange",1872045,"EF",13,"OUI",0,,,,"POINT (1653499.9347104984 8176592.884043152)"
"Villejuif Léo Lagrange",1872083,"EF",8,"NON",-2,,,,"POINT (1653577.5934254795 8176645.104882777)"
"Villejuif Léo Lagrange",1872057,"EF",0,"NON",-2,,,,"POINT (1653578.27365747 8176644.00739845)"
"Villejuif Léo Lagrange",1872086,"EF",0,"OUI",-2,,,,"POINT (1653546.2248924111 8176596.412300891)"
"Villejuif Léo Lagrange",1872034,"EF",,"NON",-2,,,,"POINT (1653558.133429477 8176622.304302519)"
"Villejuif Léo Lagrange",1872090,"EF",8,"NON",-1,,,,"POINT (1653519.5649737325 8176596.952603497)"
"Villejuif Léo Lagrange",1872088,"EF",8,"OUI",-1,,,,"POINT (1653534.1146773098 8176592.3910390865)"
"Villejuif Léo Lagrange",1872087,"EF",34,"OUI",-1,,,,"POINT (1653542.1551620734 8176591.67016137)"
"Villejuif Léo Lagrange",1872082,"EF",10,"OUI",-1,,,,"POINT (1653534.504043091 8176588.778468033)"
"Villejuif Léo Lagrange",1872081,"EM",0,"NON",-1,-1,"M","Non","POINT (1653507.0885000085 8176590.914500956)"
"Villejuif Léo Lagrange",1872080,"EF",34,"OUI",-1,,,,"POINT (1653557.839999231 8176601.833918629)"
"Villejuif Léo Lagrange",1872077,"EF",5,"NON",-1,,,,"POINT (1653495.576848632 8176525.437269303)"
"Villejuif Léo Lagrange",1872076,"EF",20,"NON",-1,,,,"POINT (1653496.1671268144 8176524.467070125)"
"Villejuif Léo Lagrange",1872074,"EF",10,"OUI",-1,,,,"POINT (1653494.5713425106 8176594.340244499)"
"Villejuif Léo Lagrange",1872073,"EF",12,"OUI",-1,,,,"POINT (1653507.7111421323 8176592.745986926)"
"Villejuif Léo Lagrange",1872071,"EF",10,"OUI",-1,,,,"POINT (1653494.3453028032 8176592.878235783)"
"Villejuif Léo Lagrange",1872069,"EF",34,"OUI",-1,,,,"POINT (1653543.7021118477 8176599.489701914)"
"Villejuif Léo Lagrange",1872068,"EF",10,"OUI",-1,,,,"POINT (1653494.0462094017 8176594.323533937)"
"Villejuif Léo Lagrange",1872067,"EF",14,"OUI",-1,,,,"POINT (1653522.7002667568 8176585.734866904)"
"Villejuif Léo Lagrange",1872065,"EF",13,"NON",-1,,,,"POINT (1653549.4385294782 8176654.393126188)"
"Villejuif Léo Lagrange",1872064,"EF",10,"OUI",-1,,,,"POINT (1653494.3383106648 8176594.333476508)"
"Villejuif Léo Lagrange",1872062,"EF",10,"OUI",-1,,,,"POINT (1653494.3382399378 8176594.3335128)"
"Villejuif Léo Lagrange",1872060,"EF",10,"NON",-1,,,,"POINT (1653496.3227844308 8176525.456747653)"
"Villejuif Léo Lagrange",1872056,"EF",10,"NON",-1,,,,"POINT (1653496.6868217017 8176524.3142853165)"
"Villejuif Léo Lagrange",1872055,"EF",15,"NON",-1,,,,"POINT (1653544.7380856893 8176654.382070187)"
"Villejuif Léo Lagrange",1872085,"EF",10,"NON",-1,,,,"POINT (1653496.4621990556 8176523.867591657)"
"Villejuif Léo Lagrange",1872084,"EF",10,"OUI",-1,,,,"POINT (1653494.4788956975 8176592.736804389)"
"Villejuif Léo Lagrange",1872054,"EF",10,"NON",-1,,,,"POINT (1653496.321556646 8176525.457920052)"
"Villejuif Léo Lagrange",1872050,"EF",13,"OUI",-1,,,,"POINT (1653507.6265165994 8176594.735103546)"
"Villejuif Léo Lagrange",1872048,"EF",0,"NON",-1,,,,"POINT (1653534.4469609463 8176595.812186808)"
"Villejuif Léo Lagrange",1872046,"EF",10,"OUI",-1,,,,"POINT (1653494.4788959657 8176592.736804684)"
"Villejuif Léo Lagrange",1872044,"EF",0,"NON",-1,,,,"POINT (1653500.5318502707 8176522.555654807)"
"Villejuif Léo Lagrange",1872043,"EF",4,"NON",-1,,,,"POINT (1653500.574853681 8176525.579807313)"
"Villejuif Léo Lagrange",1872042,"EF",0,"NON",-1,,,,"POINT (1653521.5771054828 8176600.694598518)"
"Villejuif Léo Lagrange",1872041,"EM",0,"NON",-1,-1,"M","Non","POINT (1653507.1120000114 8176589.070800954)"
"Villejuif Léo Lagrange",1872039,"EF",24,"OUI",-1,,,,"POINT (1653532.954582441 8176589.419797571)"
"Villejuif Léo Lagrange",1872038,"EF",0,"NON",-1,,,,"POINT (1653501.9219996522 8176592.912913445)"
"Villejuif Léo Lagrange",1872037,"EF",10,"NON",-1,,,,"POINT (1653496.3241961591 8176523.863432957)"
"Villejuif Léo Lagrange",1872036,"EF",34,"OUI",-1,,,,"POINT (1653553.5063877245 8176594.699974181)"
"Villejuif Léo Lagrange",1872030,"EM",,"NON",-1,,,,"POINT (1653554.922750006 8176612.561550956)"
"Villejuif Léo Lagrange",1872029,"EM",,"NON",-1,,,,"POINT (1653556.2526444122 8176616.704007656)"
"Villejuif Léo Lagrange",1872079,"EM",0,"NON",-1,0,"M","Non","POINT (1653528.6844000076 8176575.716600955)"
"Villejuif Léo Lagrange",1872053,"EF",10,"OUI",-1,,,,"POINT (1653533.6845062764 8176589.075687508)"
"Villejuif Léo Lagrange",1872059,"EF",3,"OUI",-1,,,,"POINT (1653511.183209969 8176593.155637976)"
"Villejuif Léo Lagrange",1872058,"EF",10,"OUI",-1,,,,"POINT (1653534.41225709 8176588.490726359)"
"Villejuif Léo Lagrange",1872040,"EF",10,"OUI",-1,,,,"POINT (1653494.4788939462 8176592.736809611)"
"Villejuif Léo Lagrange",1872066,"EM",0,"NON",0,0,"M","Non","POINT (1653528.6844000076 8176575.716600955)"
"Villejuif Léo Lagrange",1872072,"EF",20,"NON",0,,,,"POINT (1653522.4866073292 8176603.556639052)"
"Rue Saint-Maur",1798816,"EF",16,"OUI",-3,,,,"POINT (1654551.844576899 8185083.608144294)"
"Rue Saint-Maur",1798824,"EF",16,"OUI",-3,,,,"POINT (1654557.0247981234 8185082.08372998)"
"Rue Saint-Maur",1798829,"EF",21,"OUI",-2,,,,"POINT (1654439.678691007 8185117.066914937)"
"Rue Saint-Maur",1798820,"EF",21,"OUI",-2,,,,"POINT (1654436.162299217 8185105.009677541)"
"Rue Saint-Maur",1798817,"EF",16,"OUI",-3,,,,"POINT (1654548.3357086221 8185072.347783554)"
"Rue Saint-Maur",1798825,"EF",16,"OUI",-3,,,,"POINT (1654553.5065380302 8185070.790995973)"
"Rue Saint-Maur",1798819,"EF",9,"OUI",-2,,,,"POINT (1654418.3162427065 8185106.478566065)"
"Rue Saint-Maur",1798822,"EF",11,"OUI",-2,,,,"POINT (1654573.898477765 8185064.560749249)"
"Rue Saint-Maur",1798826,"EF",9,"OUI",-1,,,,"POINT (1654567.7872602604 8185068.18190274)"
"Rue Saint-Maur",1798830,"EF",9,"NON",-1,,,,"POINT (1654573.5618953023 8185075.006940623)"
"Rue Saint-Maur",1798818,"EF",17,"OUI",0,,,,"POINT (1654412.7056248863 8185108.155505381)"
"Rue Saint-Maur",1798827,"EF",19,"OUI",0,,,,"POINT (1654562.4685770208 8185064.930587808)"
"Rue Saint-Maur",1798823,"EM",0,"OUI",0,-3,"M","Non","POINT (1654580.981300004 8185058.960000931)"
"Rue Saint-Maur",1798821,"EF",21,"OUI",0,,,,"POINT (1654579.9579166959 8185078.527069811)"
"La Fourche ",1564121,"EF",11,"OUI",-2,,,,"POINT (1650560.6073250375 8187678.758239927)"
"La Fourche ",1564111,"EF",10,"OUI",-2,,,,"POINT (1650561.6449266938 8187675.252853755)"
"La Fourche ",1564122,"EF",10,"OUI",-1,,,,"POINT (1650549.7745560359 8187671.872913714)"
"La Fourche ",1564114,"EF",11,"OUI",-1,,,,"POINT (1650548.473386559 8187675.705614622)"
"La Fourche ",1564118,"EF",10,"OUI",-2,,,,"POINT (1650548.3703769504 8187675.702344767)"
"La Fourche ",1564117,"EF",12,"NON",-2,,,,"POINT (1650544.406610711 8187684.99190352)"
"La Fourche ",1564113,"EF",10,"NON",-2,,,,"POINT (1650546.154793509 8187680.476115617)"
"La Fourche ",1564112,"EF",8,"NON",-2,,,,"POINT (1650546.0598238078 8187689.267000569)"
"La Fourche ",1564109,"EF",10,"OUI",-2,,,,"POINT (1650549.7290359628 8187672.056789254)"
"La Fourche ",1564116,"EF",6,"OUI",0,,,,"POINT (1650535.7614072545 8187727.022409105)"
"La Fourche ",1564120,"EF",6,"OUI",0,,,,"POINT (1650540.5766156586 8187728.1098434795)"
"La Fourche ",1564119,"EF",15,"OUI",0,,,,"POINT (1650538.999889761 8187723.983478253)"
"Rue de la Pompe ",1797275,"EF",9,"OUI",-1,,,,"POINT (1647060.1398573283 8185135.662483287)"
"Rue de la Pompe ",1797279,"EF",16,"OUI",-1,,,,"POINT (1647066.491783258 8185137.009657652)"
"Rue de la Pompe ",1797276,"EF",16,"OUI",-2,,,,"POINT (1647064.3489334807 8185123.987645565)"
"Rue de la Pompe ",1797274,"EF",9,"OUI",-2,,,,"POINT (1647058.1688122747 8185128.731765579)"
"Saint-Fargeau",1821518,"EF",9,"OUI",-3,,,,"POINT (1656308.829875628 8185890.241315979)"
"Saint-Fargeau",1821510,"EF",9,"OUI",-3,,,,"POINT (1656314.7016119594 8185893.204471849)"
"Rue de la Pompe ",1797280,"EM",0,"OUI",0,-2,"M","Non","POINT (1647113.350300008 8185130.5992009295)"
"Rue de la Pompe ",1797277,"EF",23,"OUI",0,,,,"POINT (1647029.2782180433 8185143.3072049655)"
"Rue de la Pompe ",1797278,"EF",24,"OUI",0,,,,"POINT (1647039.6556169586 8185141.418023386)"
"Jules Joffrin",1519741,"EF",7,"OUI",-1,,,,"POINT (1651960.070586626 8188259.883583398)"
"Saint-Fargeau",1821511,"EF",0,"OUI",-4,,,,"POINT (1656298.5234504596 8185898.443498253)"
"Saint-Fargeau",1821509,"EF",19,"OUI",-4,,,,"POINT (1656299.7601903698 8185901.229589651)"
"Jules Joffrin",1519737,"EM",0,"OUI",-2,-1,"M","Non","POINT (1651900.4325000052 8188256.108700921)"
"Jules Joffrin",1519738,"EF",14,"OUI",-2,,,,"POINT (1651959.984954448 8188235.527872975)"
"Jules Joffrin",1519742,"EF",15,"OUI",-2,,,,"POINT (1651964.8180354736 8188234.276362924)"
"Jules Joffrin",1519740,"EF",14,"OUI",-2,,,,"POINT (1651969.0824754953 8188255.474423709)"
"Jules Joffrin",1519744,"EF",8,"OUI",-2,,,,"POINT (1651966.534248646 8188257.5191903)"
"Jules Joffrin",1519743,"EF",14,"NON",-2,,,,"POINT (1651964.3243468332 8188256.267655976)"
"Jules Joffrin",1519739,"EF",19,"NON",0,,,,"POINT (1651952.4028977598 8188261.2756089205)"
"Saint-Fargeau",1821519,"EF",14,"OUI",-2,,,,"POINT (1656285.8163595828 8185890.263726363)"
"Saint-Fargeau",1821513,"EF",13,"OUI",-2,,,,"POINT (1656284.770321826 8185895.020594729)"
"Saint-Fargeau",1821508,"EF",12,"OUI",-2,,,,"POINT (1656288.2597216899 8185896.383115542)"
"Saint-Fargeau",1821515,"EF",13,"OUI",-2,,,,"POINT (1656284.3552381285 8185893.74533934)"
"Saint-Fargeau",1821514,"EF",14,"OUI",-2,,,,"POINT (1656290.4437373697 8185891.439904535)"
"Saint-Fargeau",1821516,"EF",14,"OUI",-2,,,,"POINT (1656284.585935916 8185894.706753372)"
"Saint-Fargeau",1821520,"EF",14,"OUI",-2,,,,"POINT (1656289.2868022216 8185896.019417478)"
"Saint-Fargeau",1821517,"EF",0,"OUI",0,,,,"POINT (1656284.6578522213 8185892.488076508)"
"Saint-Fargeau",1821512,"EF",17,"OUI",0,,,,"POINT (1656286.637787138 8185889.884676161)"
"Balard",1297250,"EF",16,"OUI",-2,,,,"POINT (1647035.721006479 8182121.545502417)"
"Balard",1297274,"EF",12,"OUI",-3,,,,"POINT (1647048.5826254957 8182115.40509764)"
"Balard",1297266,"EF",15,"OUI",-2,,,,"POINT (1647006.876361753 8182000.71867679)"
"Balard",1297254,"EF",0,"OUI",-2,,,,"POINT (1646946.5924961076 8181906.319897163)"
"Balard",1297251,"EF",0,"OUI",-2,,,,"POINT (1646949.3484622296 8181905.867012641)"
"Balard",1297245,"EF",,"OUI",-3,,,,"POINT (1647011.0059000081 8182047.901550938)"
"Balard",1297261,"EM",0,"OUI",-2,-2,"M","Non","POINT (1646941.7156000077 8181900.041600939)"
"Balard",1297256,"EF",0,"OUI",-2,,,,"POINT (1646943.6743968567 8181898.049614171)"
"Balard",1297273,"EF",21,"OUI",-4,,,,"POINT (1646996.3135690275 8181976.181761329)"
"Balard",1297272,"EM",0,"NON",-4,-2,"M","Non","POINT (1646941.7156000077 8181900.041600939)"
"Balard",1297270,"EF",0,"OUI",-4,,,,"POINT (1646947.2442435906 8181908.168545492)"
"Balard",1297278,"EF",3,"NON",-3,,,,"POINT (1646971.4897474698 8181893.929593741)"
"Balard",1297267,"EF",4,"OUI",-3,,,,"POINT (1646977.5002798853 8181891.809382592)"
"Balard",1297263,"EF",11,"OUI",-3,,,,"POINT (1646980.8027311673 8181894.159389403)"
"Balard",1297268,"EF",21,"OUI",-3,,,,"POINT (1647008.0003592742 8181972.341502774)"
"Balard",1297260,"EF",0,"OUI",-4,,,,"POINT (1647006.9524611277 8181969.39155168)"
"Balard",1297265,"EF",22,"OUI",0,,,,"POINT (1647038.8530197348 8182130.365066852)"
"Balard",1297253,"EF",23,"OUI",0,,,,"POINT (1647074.385184944 8182115.413714964)"
"Balard",1297255,"EM",0,"OUI",0,-1,"M","Non","POINT (1646951.6202000098 8181877.63500094)"
"Balard",1297247,"EM",,"OUI",0,,,,"POINT (1646985.2560315148 8181964.200633601)"
"Balard",1297264,"EF",19,"OUI",0,,,,"POINT (1647001.0031795565 8182012.126151522)"
"Balard",1297258,"EM",0,"NON",0,-1,"M","Non","POINT (1646982.0603000089 8181955.108300938)"
"Balard",1297262,"EF",0,"OUI",0,,,,"POINT (1646954.0976250672 8181877.237159321)"
"Lozère",1593435,"EF",18,"OUI",0,,,,"POINT (1642004.3078275456 8167619.473096626)"
"Lozère",1593431,"EF",13,"OUI",0,,,,"POINT (1642004.297464704 8167619.398244459)"
"Lozère",1593438,"EF",0,"NON",1,,,,"POINT (1642031.8771045522 8167594.367389161)"
"Lozère",1593432,"EF",20,"NON",1,,,,"POINT (1642039.7044848169 8167592.527529502)"
"Lozère",1593430,"EF",18,"NON",1,,,,"POINT (1642035.9411644253 8167611.484886708)"
"Lozère",1593429,"EF",20,"NON",1,,,,"POINT (1642043.8091525766 8167609.6587662725)"
"Bibliothèque François Mitterrand",1320095,"EF",19,"OUI",-2,,,,"POINT (1654319.1315863803 8181270.498562295)"
"Bibliothèque François Mitterrand",1320093,"EF",19,"OUI",-2,,,,"POINT (1654323.0594825053 8181264.444930854)"
"Bibliothèque François Mitterrand",1320057,"EM",0,"NON",-2,,,,"POINT (1654326.421486952 8181264.683759384)"
"Bibliothèque François Mitterrand",1320060,"EF",18,"OUI",-2,,,,"POINT (1654330.9049907667 8181252.500536025)"
"Bibliothèque François Mitterrand",1320049,"EF",19,"OUI",-2,,,,"POINT (1654327.0108520354 8181258.407424505)"
"Bibliothèque François Mitterrand",1320053,"EF",24,"OUI",-2,,,,"POINT (1654341.084292962 8181250.881698303)"
"Bibliothèque François Mitterrand",1320068,"EF",6,"NON",-2,,,,"POINT (1654340.4264960638 8181256.802090923)"
"Lozère",1593428,"EF",,"NON",0,,,,"POINT (1641985.0981521572 8167602.331604394)"
"Lozère",1593437,"EF",15,"NON",-1,,,,"POINT (1641918.4539888229 8167605.457192062)"
"Lozère",1593434,"EF",6,"NON",-1,,,,"POINT (1641922.7013214023 8167605.4779753)"
"Lozère",1593436,"EF",11,"NON",0,,,,"POINT (1641927.4009297155 8167621.490339243)"
"Lozère",1593433,"EF",11,"NON",0,,,,"POINT (1641922.894006465 8167621.419861622)"
"Bibliothèque François Mitterrand",1320130,"EF",0,"NON",-3,,,,"POINT (1654281.8935519499 8181291.052241142)"
"Bibliothèque François Mitterrand",1320128,"EF",13,"NON",-3,,,,"POINT (1654179.2441789084 8181258.675412314)"
"Bibliothèque François Mitterrand",1320123,"EF",11,"NON",-3,,,,"POINT (1654193.1861563302 8181240.6782557145)"
"Bibliothèque François Mitterrand",1320084,"EF",0,"NON",-3,,,,"POINT (1654176.5360159732 8181259.146583288)"
"Bibliothèque François Mitterrand",1320061,"EF",0,"NON",-3,,,,"POINT (1654193.5496457368 8181240.684195359)"
"Bibliothèque François Mitterrand",1320052,"EF",9,"OUI",-3,,,,"POINT (1654185.764324503 8181257.760996761)"
"Bibliothèque François Mitterrand",1320048,"EF",11,"NON",-3,,,,"POINT (1654195.119926854 8181241.20781808)"
"Bibliothèque François Mitterrand",1320069,"EF",0,"NON",-3,,,,"POINT (1654282.0958087891 8181292.088050267)"
"Bibliothèque François Mitterrand",1320120,"EF",14,"OUI",-3,,,,"POINT (1654281.2145630145 8181289.77149586)"
"Bibliothèque François Mitterrand",1320106,"EF",0,"OUI",-3,,,,"POINT (1654224.1814815907 8181253.6491983)"
"Bibliothèque François Mitterrand",1320089,"EF",0,"NON",-3,,,,"POINT (1654226.6485348688 8181255.1956354)"
"Bibliothèque François Mitterrand",1320067,"EF",0,"NON",-3,,,,"POINT (1654274.4619100408 8181285.164463358)"
"Bibliothèque François Mitterrand",1320044,"EF",,"NON",-3,,,,"POINT (1654308.8892639093 8181292.698989322)"
"Bibliothèque François Mitterrand",1320108,"EF",6,"OUI",-1,,,,"POINT (1654176.1964814798 8181269.327070892)"
"Bibliothèque François Mitterrand",1320079,"EM",0,"OUI",-1,-1,"M","Non","POINT (-2902121.3417992378 7826058.01730098)"
"Bibliothèque François Mitterrand",1320099,"EF",19,"NON",-4,,,,"POINT (1654276.9430213335 8181286.727955731)"
"Bibliothèque François Mitterrand",1320101,"EF",21,"OUI",-1,,,,"POINT (1654182.5812674898 8181274.959083197)"
